"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Quebec","2016A000224","Males","18 years","Persons","249","units","0","v468307","6.2.23","43840","","","","0"
"2022","Quebec","2016A000224","Males","19 years","Persons","249","units","0","v468310","6.2.24","45135","","","","0"
"2022","Quebec","2016A000224","Males","20 to 24 years","Persons","249","units","0","v468334","6.2.31","252047","","","","0"
"2022","Quebec","2016A000224","Males","20 years","Persons","249","units","0","v468316","6.2.26","47397","","","","0"
"2022","Quebec","2016A000224","Males","21 years","Persons","249","units","0","v468319","6.2.27","49585","","","","0"
"2022","Quebec","2016A000224","Males","22 years","Persons","249","units","0","v468322","6.2.28","51112","","","","0"
"2022","Quebec","2016A000224","Males","23 years","Persons","249","units","0","v468325","6.2.29","51162","","","","0"
"2022","Quebec","2016A000224","Males","24 years","Persons","249","units","0","v468331","6.2.30","52791","","","","0"
"2022","Quebec","2016A000224","Males","25 to 29 years","Persons","249","units","0","v468352","6.2.37","288244","","","","0"
"2022","Quebec","2016A000224","Males","25 years","Persons","249","units","0","v468337","6.2.32","54976","","","","0"
"2022","Quebec","2016A000224","Males","26 years","Persons","249","units","0","v468340","6.2.33","56389","","","","0"
"2022","Quebec","2016A000224","Males","27 years","Persons","249","units","0","v468343","6.2.34","57929","","","","0"
"2022","Quebec","2016A000224","Males","28 years","Persons","249","units","0","v468346","6.2.35","58717","","","","0"
"2022","Quebec","2016A000224","Males","29 years","Persons","249","units","0","v468349","6.2.36","60233","","","","0"
"2022","Quebec","2016A000224","Males","30 to 34 years","Persons","249","units","0","v468373","6.2.43","297251","","","","0"
"2022","Quebec","2016A000224","Males","30 years","Persons","249","units","0","v468355","6.2.38","61365","","","","0"
"2022","Quebec","2016A000224","Males","31 years","Persons","249","units","0","v468358","6.2.39","61821","","","","0"
"2022","Quebec","2016A000224","Males","32 years","Persons","249","units","0","v468364","6.2.40","60630","","","","0"
"2022","Quebec","2016A000224","Males","33 years","Persons","249","units","0","v468367","6.2.41","57770","","","","0"
"2022","Quebec","2016A000224","Males","34 years","Persons","249","units","0","v468370","6.2.42","55665","","","","0"
"2022","Quebec","2016A000224","Males","35 to 39 years","Persons","249","units","0","v468391","6.2.49","288460","","","","0"
"2022","Quebec","2016A000224","Males","35 years","Persons","249","units","0","v468376","6.2.44","55775","","","","0"
"2022","Quebec","2016A000224","Males","36 years","Persons","249","units","0","v468379","6.2.45","57403","","","","0"
"2022","Quebec","2016A000224","Males","37 years","Persons","249","units","0","v468382","6.2.46","58054","","","","0"
"2022","Quebec","2016A000224","Males","38 years","Persons","249","units","0","v468385","6.2.47","58567","","","","0"
"2022","Quebec","2016A000224","Males","39 years","Persons","249","units","0","v468388","6.2.48","58661","","","","0"
"2022","Quebec","2016A000224","Males","40 to 44 years","Persons","249","units","0","v468412","6.2.55","304874","","","","0"
"2022","Quebec","2016A000224","Males","40 years","Persons","249","units","0","v468397","6.2.50","60747","","","","0"
"2022","Quebec","2016A000224","Males","41 years","Persons","249","units","0","v468400","6.2.51","62092","","","","0"
"2022","Quebec","2016A000224","Males","42 years","Persons","249","units","0","v468403","6.2.52","62356","","","","0"
"2022","Quebec","2016A000224","Males","43 years","Persons","249","units","0","v468406","6.2.53","60328","","","","0"
"2022","Quebec","2016A000224","Males","44 years","Persons","249","units","0","v468409","6.2.54","59351","","","","0"
"2022","Quebec","2016A000224","Males","45 to 49 years","Persons","249","units","0","v468433","6.2.61","278340","","","","0"
"2022","Quebec","2016A000224","Males","45 years","Persons","249","units","0","v468415","6.2.56","58657","","","","0"
"2022","Quebec","2016A000224","Males","46 years","Persons","249","units","0","v468418","6.2.57","57388","","","","0"
"2022","Quebec","2016A000224","Males","47 years","Persons","249","units","0","v468421","6.2.58","56550","","","","0"
"2022","Quebec","2016A000224","Males","48 years","Persons","249","units","0","v468424","6.2.59","53448","","","","0"
"2022","Quebec","2016A000224","Males","49 years","Persons","249","units","0","v468430","6.2.60","52297","","","","0"
"2022","Quebec","2016A000224","Males","50 to 54 years","Persons","249","units","0","v468451","6.2.67","267088","","","","0"
"2022","Quebec","2016A000224","Males","50 years","Persons","249","units","0","v468436","6.2.62","52156","","","","0"
"2022","Quebec","2016A000224","Males","51 years","Persons","249","units","0","v468439","6.2.63","54007","","","","0"
"2022","Quebec","2016A000224","Males","52 years","Persons","249","units","0","v468442","6.2.64","54231","","","","0"
"2022","Quebec","2016A000224","Males","53 years","Persons","249","units","0","v468445","6.2.65","53313","","","","0"
"2022","Quebec","2016A000224","Males","54 years","Persons","249","units","0","v468448","6.2.66","53381","","","","0"
"2022","Quebec","2016A000224","Males","55 to 59 years","Persons","249","units","0","v468472","6.2.73","304628","","","","0"
"2022","Quebec","2016A000224","Males","55 years","Persons","249","units","0","v468454","6.2.68","55356","","","","0"
"2022","Quebec","2016A000224","Males","56 years","Persons","249","units","0","v468457","6.2.69","58726","","","","0"
"2022","Quebec","2016A000224","Males","57 years","Persons","249","units","0","v468463","6.2.70","62724","","","","0"
"2022","Quebec","2016A000224","Males","58 years","Persons","249","units","0","v468466","6.2.71","63773","","","","0"
"2022","Quebec","2016A000224","Males","59 years","Persons","249","units","0","v468469","6.2.72","64049","","","","0"
"2022","Quebec","2016A000224","Males","60 to 64 years","Persons","249","units","0","v468490","6.2.79","313629","","","","0"
"2022","Quebec","2016A000224","Males","60 years","Persons","249","units","0","v468475","6.2.74","63174","","","","0"
"2022","Quebec","2016A000224","Males","61 years","Persons","249","units","0","v468478","6.2.75","64022","","","","0"
"2022","Quebec","2016A000224","Males","62 years","Persons","249","units","0","v468481","6.2.76","62746","","","","0"
"2022","Quebec","2016A000224","Males","63 years","Persons","249","units","0","v468484","6.2.77","62031","","","","0"
"2022","Quebec","2016A000224","Males","64 years","Persons","249","units","0","v468487","6.2.78","61656","","","","0"
"2022","Quebec","2016A000224","Males","65 to 69 years","Persons","249","units","0","v468511","6.2.85","275806","","","","0"
"2022","Quebec","2016A000224","Males","65 years","Persons","249","units","0","v468496","6.2.80","59669","","","","0"
"2022","Quebec","2016A000224","Males","66 years","Persons","249","units","0","v468499","6.2.81","56905","","","","0"
"2022","Quebec","2016A000224","Males","67 years","Persons","249","units","0","v468502","6.2.82","55903","","","","0"
"2022","Quebec","2016A000224","Males","68 years","Persons","249","units","0","v468505","6.2.83","53168","","","","0"
"2022","Quebec","2016A000224","Males","69 years","Persons","249","units","0","v468508","6.2.84","50161","","","","0"
"2022","Quebec","2016A000224","Males","70 to 74 years","Persons","249","units","0","v468514","6.2.86","223514","","","","0"
"2022","Quebec","2016A000224","Males","70 years","Persons","249","units","0","v28594355","6.2.106","48166","","","","0"
"2022","Quebec","2016A000224","Males","71 years","Persons","249","units","0","v28594356","6.2.107","46796","","","","0"
"2022","Quebec","2016A000224","Males","72 years","Persons","249","units","0","v28594357","6.2.108","44517","","","","0"
"2022","Quebec","2016A000224","Males","73 years","Persons","249","units","0","v28594358","6.2.109","43004","","","","0"
"2022","Quebec","2016A000224","Males","74 years","Persons","249","units","0","v28594359","6.2.110","41031","","","","0"
"2022","Quebec","2016A000224","Males","75 to 79 years","Persons","249","units","0","v468517","6.2.87","165586","","","","0"
"2022","Quebec","2016A000224","Males","75 years","Persons","249","units","0","v28594360","6.2.111","39707","","","","0"
"2022","Quebec","2016A000224","Males","76 years","Persons","249","units","0","v28594361","6.2.112","35639","","","","0"
"2022","Quebec","2016A000224","Males","77 years","Persons","249","units","0","v28594362","6.2.113","32824","","","","0"
"2022","Quebec","2016A000224","Males","78 years","Persons","249","units","0","v28594363","6.2.114","29898","","","","0"
"2022","Quebec","2016A000224","Males","79 years","Persons","249","units","0","v28594364","6.2.115","27518","","","","0"
"2022","Quebec","2016A000224","Males","80 to 84 years","Persons","249","units","0","v468520","6.2.88","98073","","","","0"
"2022","Quebec","2016A000224","Males","80 years","Persons","249","units","0","v28594365","6.2.116","24605","","","","0"
"2022","Quebec","2016A000224","Males","81 years","Persons","249","units","0","v28594366","6.2.117","22027","","","","0"
"2022","Quebec","2016A000224","Males","82 years","Persons","249","units","0","v28594367","6.2.118","19118","","","","0"
"2022","Quebec","2016A000224","Males","83 years","Persons","249","units","0","v28594368","6.2.119","17088","","","","0"
"2022","Quebec","2016A000224","Males","84 years","Persons","249","units","0","v28594369","6.2.120","15235","","","","0"
"2022","Quebec","2016A000224","Males","85 to 89 years","Persons","249","units","0","v468523","6.2.89","52283","","","","0"
"2022","Quebec","2016A000224","Males","85 years","Persons","249","units","0","v28594370","6.2.121","13149","","","","0"
"2022","Quebec","2016A000224","Males","86 years","Persons","249","units","0","v28594371","6.2.122","11869","","","","0"
"2022","Quebec","2016A000224","Males","87 years","Persons","249","units","0","v28594372","6.2.123","10350","","","","0"
"2022","Quebec","2016A000224","Males","88 years","Persons","249","units","0","v28594373","6.2.124","8934","","","","0"
"2022","Quebec","2016A000224","Males","89 years","Persons","249","units","0","v28594374","6.2.125","7981","","","","0"
"2022","Quebec","2016A000224","Males","90 to 94 years","Persons","249","units","0","v31226732","6.2.126","22173","","","","0"
"2022","Quebec","2016A000224","Males","90 years","Persons","249","units","0","v31226733","6.2.127","6730","","","","0"
"2022","Quebec","2016A000224","Males","91 years","Persons","249","units","0","v31226734","6.2.128","5564","","","","0"
"2022","Quebec","2016A000224","Males","92 years","Persons","249","units","0","v31226735","6.2.129","4175","","","","0"
"2022","Quebec","2016A000224","Males","93 years","Persons","249","units","0","v31226736","6.2.130","3292","","","","0"
"2022","Quebec","2016A000224","Males","94 years","Persons","249","units","0","v31226737","6.2.131","2412","","","","0"
"2022","Quebec","2016A000224","Males","95 to 99 years","Persons","249","units","0","v31226738","6.2.132","5050","","","","0"
"2022","Quebec","2016A000224","Males","95 years","Persons","249","units","0","v31226739","6.2.133","1827","","","","0"
"2022","Quebec","2016A000224","Males","96 years","Persons","249","units","0","v31226740","6.2.134","1375","","","","0"
"2022","Quebec","2016A000224","Males","97 years","Persons","249","units","0","v31226741","6.2.135","830","","","","0"
"2022","Quebec","2016A000224","Males","98 years","Persons","249","units","0","v31226742","6.2.136","606","","","","0"
"2022","Quebec","2016A000224","Males","99 years","Persons","249","units","0","v31226743","6.2.137","412","","","","0"
"2022","Quebec","2016A000224","Males","100 years and over","Persons","249","units","0","v31226744","6.2.138","812","","","","0"
"2022","Quebec","2016A000224","Males","0 to 14 years","Persons","249","units","0","v468532","6.2.91","692814","","","","0"
"2022","Quebec","2016A000224","Males","0 to 15 years","Persons","249","units","0","v468535","6.2.92","738814","","","","0"
"2022","Quebec","2016A000224","Males","0 to 16 years","Persons","249","units","0","v468538","6.2.93","783059","","","","0"
"2022","Quebec","2016A000224","Males","0 to 17 years","Persons","249","units","0","v468541","6.2.94","826057","","","","0"
"2022","Quebec","2016A000224","Males","15 to 49 years","Persons","249","units","0","v468544","6.2.95","1931434","","","","0"
"2022","Quebec","2016A000224","Males","15 to 64 years","Persons","249","units","0","v468547","6.2.96","2816779","","","","0"
"2022","Quebec","2016A000224","Males","16 to 64 years","Persons","249","units","0","v468550","6.2.97","2770779","","","","0"
"2022","Quebec","2016A000224","Males","17 to 64 years","Persons","249","units","0","v468553","6.2.98","2726534","","","","0"
"2022","Quebec","2016A000224","Males","18 years and over","Persons","249","units","0","v468253","6.2.101","3526833","","","","0"
"2022","Quebec","2016A000224","Males","18 to 64 years","Persons","249","units","0","v468250","6.2.100","2683536","","","","0"
"2022","Quebec","2016A000224","Males","18 to 24 years","Persons","249","units","0","v468556","6.2.99","341022","","","","0"
"2022","Quebec","2016A000224","Males","25 to 44 years","Persons","249","units","0","v468256","6.2.102","1178829","","","","0"
"2022","Quebec","2016A000224","Males","45 to 64 years","Persons","249","units","0","v468259","6.2.103","1163685","","","","0"
"2022","Quebec","2016A000224","Males","65 years and over","Persons","249","units","0","v468262","6.2.104","843297","","","","0"
"2022","Quebec","2016A000224","Males","90 years and over","Persons","249","units","0","v468529","6.2.90","28035","","","","0"
"2022","Quebec","2016A000224","Males","Median age","Years","308","units","0","v468265","6.2.105","42.2","","","","1"
"2022","Quebec","2016A000224","Males","Average age","Years","308","units","0","v1200123456","6.2.139","42.1","","","","1"
"2022","Quebec","2016A000224","Females","All ages","Persons","249","units","0","v468245","6.3.1","4342769","","","","0"
"2022","Quebec","2016A000224","Females","0 to 4 years","Persons","249","units","0","v468461","6.3.7","205226","","","","0"
"2022","Quebec","2016A000224","Females","0 years","Persons","249","units","0","v468296","6.3.2","40484","","","","0"
"2022","Quebec","2016A000224","Females","1 year","Persons","249","units","0","v468329","6.3.3","39978","","","","0"
"2022","Quebec","2016A000224","Females","2 years","Persons","249","units","0","v468362","6.3.4","41245","","","","0"
"2022","Quebec","2016A000224","Females","3 years","Persons","249","units","0","v468395","6.3.5","41440","","","","0"
"2022","Quebec","2016A000224","Females","4 years","Persons","249","units","0","v468428","6.3.6","42079","","","","0"
"2022","Quebec","2016A000224","Females","5 to 9 years","Persons","249","units","0","v468275","6.3.13","224910","","","","0"
"2022","Quebec","2016A000224","Females","5 years","Persons","249","units","0","v468494","6.3.8","42651","","","","0"
"2022","Quebec","2016A000224","Females","6 years","Persons","249","units","0","v468527","6.3.9","44319","","","","0"
"2022","Quebec","2016A000224","Females","7 years","Persons","249","units","0","v468248","6.3.10","45654","","","","0"
"2022","Quebec","2016A000224","Females","8 years","Persons","249","units","0","v468269","6.3.11","46086","","","","0"
"2022","Quebec","2016A000224","Females","9 years","Persons","249","units","0","v468272","6.3.12","46200","","","","0"
"2022","Quebec","2016A000224","Females","10 to 14 years","Persons","249","units","0","v468293","6.3.19","232042","","","","0"
"2022","Quebec","2016A000224","Females","10 years","Persons","249","units","0","v468278","6.3.14","46376","","","","0"
"2022","Quebec","2016A000224","Females","11 years","Persons","249","units","0","v468281","6.3.15","46153","","","","0"
"2022","Quebec","2016A000224","Females","12 years","Persons","249","units","0","v468284","6.3.16","46737","","","","0"
"2022","Quebec","2016A000224","Females","13 years","Persons","249","units","0","v468287","6.3.17","46876","","","","0"
"2022","Quebec","2016A000224","Females","14 years","Persons","249","units","0","v468290","6.3.18","45900","","","","0"
"2022","Quebec","2016A000224","Females","15 to 19 years","Persons","249","units","0","v468314","6.3.25","214436","","","","0"
"2022","Quebec","2016A000224","Females","15 years","Persons","249","units","0","v468299","6.3.20","44338","","","","0"
"2022","Quebec","2016A000224","Females","16 years","Persons","249","units","0","v468302","6.3.21","43015","","","","0"
"2022","Quebec","2016A000224","Females","17 years","Persons","249","units","0","v468305","6.3.22","41342","","","","0"
"2022","Quebec","2016A000224","Females","18 years","Persons","249","units","0","v468308","6.3.23","42286","","","","0"
"2022","Quebec","2016A000224","Females","19 years","Persons","249","units","0","v468311","6.3.24","43455","","","","0"
"2022","Quebec","2016A000224","Females","20 to 24 years","Persons","249","units","0","v468335","6.3.31","234618","","","","0"
"2022","Quebec","2016A000224","Females","20 years","Persons","249","units","0","v468317","6.3.26","45195","","","","0"
"2022","Quebec","2016A000224","Females","21 years","Persons","249","units","0","v468320","6.3.27","46326","","","","0"
"2022","Quebec","2016A000224","Females","22 years","Persons","249","units","0","v468323","6.3.28","47503","","","","0"
"2022","Quebec","2016A000224","Females","23 years","Persons","249","units","0","v468326","6.3.29","47092","","","","0"
"2022","Quebec","2016A000224","Females","24 years","Persons","249","units","0","v468332","6.3.30","48502","","","","0"
"2022","Quebec","2016A000224","Females","25 to 29 years","Persons","249","units","0","v468353","6.3.37","265084","","","","0"
"2022","Quebec","2016A000224","Females","25 years","Persons","249","units","0","v468338","6.3.32","49945","","","","0"
"2022","Quebec","2016A000224","Females","26 years","Persons","249","units","0","v468341","6.3.33","52174","","","","0"
"2022","Quebec","2016A000224","Females","27 years","Persons","249","units","0","v468344","6.3.34","53184","","","","0"
"2022","Quebec","2016A000224","Females","28 years","Persons","249","units","0","v468347","6.3.35","54141","","","","0"
"2022","Quebec","2016A000224","Females","29 years","Persons","249","units","0","v468350","6.3.36","55640","","","","0"
"2022","Quebec","2016A000224","Females","30 to 34 years","Persons","249","units","0","v468374","6.3.43","279080","","","","0"
"2022","Quebec","2016A000224","Females","30 years","Persons","249","units","0","v468356","6.3.38","56995","","","","0"
"2022","Quebec","2016A000224","Females","31 years","Persons","249","units","0","v468359","6.3.39","57766","","","","0"
"2022","Quebec","2016A000224","Females","32 years","Persons","249","units","0","v468365","6.3.40","57081","","","","0"
"2022","Quebec","2016A000224","Females","33 years","Persons","249","units","0","v468368","6.3.41","54188","","","","0"
"2022","Quebec","2016A000224","Females","34 years","Persons","249","units","0","v468371","6.3.42","53050","","","","0"
"2022","Quebec","2016A000224","Females","35 to 39 years","Persons","249","units","0","v468392","6.3.49","278109","","","","0"
"2022","Quebec","2016A000224","Females","35 years","Persons","249","units","0","v468377","6.3.44","53533","","","","0"
"2022","Quebec","2016A000224","Females","36 years","Persons","249","units","0","v468380","6.3.45","55019","","","","0"
"2022","Quebec","2016A000224","Females","37 years","Persons","249","units","0","v468383","6.3.46","55948","","","","0"
"2022","Quebec","2016A000224","Females","38 years","Persons","249","units","0","v468386","6.3.47","56681","","","","0"
"2022","Quebec","2016A000224","Females","39 years","Persons","249","units","0","v468389","6.3.48","56928","","","","0"
"2022","Quebec","2016A000224","Females","40 to 44 years","Persons","249","units","0","v468413","6.3.55","293906","","","","0"
"2022","Quebec","2016A000224","Females","40 years","Persons","249","units","0","v468398","6.3.50","58247","","","","0"
"2022","Quebec","2016A000224","Females","41 years","Persons","249","units","0","v468401","6.3.51","59997","","","","0"
"2022","Quebec","2016A000224","Females","42 years","Persons","249","units","0","v468404","6.3.52","59993","","","","0"
"2022","Quebec","2016A000224","Females","43 years","Persons","249","units","0","v468407","6.3.53","58490","","","","0"
"2022","Quebec","2016A000224","Females","44 years","Persons","249","units","0","v468410","6.3.54","57179","","","","0"
"2022","Quebec","2016A000224","Females","45 to 49 years","Persons","249","units","0","v468434","6.3.61","268656","","","","0"
"2022","Quebec","2016A000224","Females","45 years","Persons","249","units","0","v468416","6.3.56","56658","","","","0"
"2022","Quebec","2016A000224","Females","46 years","Persons","249","units","0","v468419","6.3.57","55048","","","","0"
"2022","Quebec","2016A000224","Females","47 years","Persons","249","units","0","v468422","6.3.58","54352","","","","0"
"2022","Quebec","2016A000224","Females","48 years","Persons","249","units","0","v468425","6.3.59","52012","","","","0"
"2022","Quebec","2016A000224","Females","49 years","Persons","249","units","0","v468431","6.3.60","50586","","","","0"
"2022","Quebec","2016A000224","Females","50 to 54 years","Persons","249","units","0","v468452","6.3.67","261585","","","","0"
"2022","Quebec","2016A000224","Females","50 years","Persons","249","units","0","v468437","6.3.62","50713","","","","0"
"2022","Quebec","2016A000224","Females","51 years","Persons","249","units","0","v468440","6.3.63","52305","","","","0"
"2022","Quebec","2016A000224","Females","52 years","Persons","249","units","0","v468443","6.3.64","52893","","","","0"
"2022","Quebec","2016A000224","Females","53 years","Persons","249","units","0","v468446","6.3.65","52531","","","","0"
"2022","Quebec","2016A000224","Females","54 years","Persons","249","units","0","v468449","6.3.66","53143","","","","0"
"2022","Quebec","2016A000224","Females","55 to 59 years","Persons","249","units","0","v468473","6.3.73","301784","","","","0"
"2022","Quebec","2016A000224","Females","55 years","Persons","249","units","0","v468455","6.3.68","54773","","","","0"
"2022","Quebec","2016A000224","Females","56 years","Persons","249","units","0","v468458","6.3.69","57768","","","","0"
"2022","Quebec","2016A000224","Females","57 years","Persons","249","units","0","v468464","6.3.70","62170","","","","0"
"2022","Quebec","2016A000224","Females","58 years","Persons","249","units","0","v468467","6.3.71","63124","","","","0"
"2022","Quebec","2016A000224","Females","59 years","Persons","249","units","0","v468470","6.3.72","63949","","","","0"
"2022","Quebec","2016A000224","Females","60 to 64 years","Persons","249","units","0","v468491","6.3.79","316409","","","","0"
"2022","Quebec","2016A000224","Females","60 years","Persons","249","units","0","v468476","6.3.74","62800","","","","0"
"2022","Quebec","2016A000224","Females","61 years","Persons","249","units","0","v468479","6.3.75","64016","","","","0"
"2022","Quebec","2016A000224","Females","62 years","Persons","249","units","0","v468482","6.3.76","63752","","","","0"
"2022","Quebec","2016A000224","Females","63 years","Persons","249","units","0","v468485","6.3.77","63391","","","","0"
"2022","Quebec","2016A000224","Females","64 years","Persons","249","units","0","v468488","6.3.78","62450","","","","0"
"2022","Quebec","2016A000224","Females","65 to 69 years","Persons","249","units","0","v468512","6.3.85","283907","","","","0"
"2022","Quebec","2016A000224","Females","65 years","Persons","249","units","0","v468497","6.3.80","60925","","","","0"
"2022","Quebec","2016A000224","Females","66 years","Persons","249","units","0","v468500","6.3.81","58028","","","","0"
"2022","Quebec","2016A000224","Females","67 years","Persons","249","units","0","v468503","6.3.82","57494","","","","0"
"2022","Quebec","2016A000224","Females","68 years","Persons","249","units","0","v468506","6.3.83","55290","","","","0"
"2022","Quebec","2016A000224","Females","69 years","Persons","249","units","0","v468509","6.3.84","52170","","","","0"
"2022","Quebec","2016A000224","Females","70 to 74 years","Persons","249","units","0","v468515","6.3.86","237084","","","","0"
"2022","Quebec","2016A000224","Females","70 years","Persons","249","units","0","v28594375","6.3.106","50202","","","","0"
"2022","Quebec","2016A000224","Females","71 years","Persons","249","units","0","v28594376","6.3.107","49058","","","","0"
"2022","Quebec","2016A000224","Females","72 years","Persons","249","units","0","v28594377","6.3.108","46957","","","","0"
"2022","Quebec","2016A000224","Females","73 years","Persons","249","units","0","v28594378","6.3.109","46264","","","","0"
"2022","Quebec","2016A000224","Females","74 years","Persons","249","units","0","v28594379","6.3.110","44603","","","","0"
"2022","Quebec","2016A000224","Females","75 to 79 years","Persons","249","units","0","v468518","6.3.87","184609","","","","0"
"2022","Quebec","2016A000224","Females","75 years","Persons","249","units","0","v28594380","6.3.111","43094","","","","0"
"2022","Quebec","2016A000224","Females","76 years","Persons","249","units","0","v28594381","6.3.112","39362","","","","0"
"2022","Quebec","2016A000224","Females","77 years","Persons","249","units","0","v28594382","6.3.113","36649","","","","0"
"2022","Quebec","2016A000224","Females","78 years","Persons","249","units","0","v28594383","6.3.114","34087","","","","0"
"2022","Quebec","2016A000224","Females","79 years","Persons","249","units","0","v28594384","6.3.115","31417","","","","0"
"2022","Quebec","2016A000224","Females","80 to 84 years","Persons","249","units","0","v468521","6.3.88","121579","","","","0"
"2022","Quebec","2016A000224","Females","80 years","Persons","249","units","0","v28594385","6.3.116","28930","","","","0"
"2022","Quebec","2016A000224","Females","81 years","Persons","249","units","0","v28594386","6.3.117","26627","","","","0"
"2022","Quebec","2016A000224","Females","82 years","Persons","249","units","0","v28594387","6.3.118","23908","","","","0"
"2022","Quebec","2016A000224","Females","83 years","Persons","249","units","0","v28594388","6.3.119","22076","","","","0"
"2022","Quebec","2016A000224","Females","84 years","Persons","249","units","0","v28594389","6.3.120","20038","","","","0"
"2022","Quebec","2016A000224","Females","85 to 89 years","Persons","249","units","0","v468524","6.3.89","77643","","","","0"
"2022","Quebec","2016A000224","Females","85 years","Persons","249","units","0","v28594390","6.3.121","17917","","","","0"
"2022","Quebec","2016A000224","Females","86 years","Persons","249","units","0","v28594391","6.3.122","17185","","","","0"
"2022","Quebec","2016A000224","Females","87 years","Persons","249","units","0","v28594392","6.3.123","15420","","","","0"
"2022","Quebec","2016A000224","Females","88 years","Persons","249","units","0","v28594393","6.3.124","14106","","","","0"
"2022","Quebec","2016A000224","Females","89 years","Persons","249","units","0","v28594394","6.3.125","13015","","","","0"
"2022","Quebec","2016A000224","Females","90 to 94 years","Persons","249","units","0","v31226745","6.3.126","44023","","","","0"
"2022","Quebec","2016A000224","Females","90 years","Persons","249","units","0","v31226746","6.3.127","11845","","","","0"
"2022","Quebec","2016A000224","Females","91 years","Persons","249","units","0","v31226747","6.3.128","10558","","","","0"
"2022","Quebec","2016A000224","Females","92 years","Persons","249","units","0","v31226748","6.3.129","8751","","","","0"
"2022","Quebec","2016A000224","Females","93 years","Persons","249","units","0","v31226749","6.3.130","6939","","","","0"
"2022","Quebec","2016A000224","Females","94 years","Persons","249","units","0","v31226750","6.3.131","5930","","","","0"
"2022","Quebec","2016A000224","Females","95 to 99 years","Persons","249","units","0","v31226751","6.3.132","15295","","","","0"
"2022","Quebec","2016A000224","Females","95 years","Persons","249","units","0","v31226752","6.3.133","4491","","","","0"
"2022","Quebec","2016A000224","Females","96 years","Persons","249","units","0","v31226753","6.3.134","3721","","","","0"
"2022","Quebec","2016A000224","Females","97 years","Persons","249","units","0","v31226754","6.3.135","3096","","","","0"
"2022","Quebec","2016A000224","Females","98 years","Persons","249","units","0","v31226755","6.3.136","2484","","","","0"
"2022","Quebec","2016A000224","Females","99 years","Persons","249","units","0","v31226756","6.3.137","1503","","","","0"
"2022","Quebec","2016A000224","Females","100 years and over","Persons","249","units","0","v31226757","6.3.138","2784","","","","0"
"2022","Quebec","2016A000224","Females","0 to 14 years","Persons","249","units","0","v468533","6.3.91","662178","","","","0"
"2022","Quebec","2016A000224","Females","0 to 15 years","Persons","249","units","0","v468536","6.3.92","706516","","","","0"
"2022","Quebec","2016A000224","Females","0 to 16 years","Persons","249","units","0","v468539","6.3.93","749531","","","","0"
"2022","Quebec","2016A000224","Females","0 to 17 years","Persons","249","units","0","v468542","6.3.94","790873","","","","0"
"2022","Quebec","2016A000224","Females","15 to 49 years","Persons","249","units","0","v468545","6.3.95","1833889","","","","0"
"2022","Quebec","2016A000224","Females","15 to 64 years","Persons","249","units","0","v468548","6.3.96","2713667","","","","0"
"2022","Quebec","2016A000224","Females","16 to 64 years","Persons","249","units","0","v468551","6.3.97","2669329","","","","0"
"2022","Quebec","2016A000224","Females","17 to 64 years","Persons","249","units","0","v468554","6.3.98","2626314","","","","0"
"2022","Quebec","2016A000224","Females","18 years and over","Persons","249","units","0","v468254","6.3.101","3551896","","","","0"
"2022","Quebec","2016A000224","Females","18 to 64 years","Persons","249","units","0","v468251","6.3.100","2584972","","","","0"
"2022","Quebec","2016A000224","Females","18 to 24 years","Persons","249","units","0","v468557","6.3.99","320359","","","","0"
"2022","Quebec","2016A000224","Females","25 to 44 years","Persons","249","units","0","v468257","6.3.102","1116179","","","","0"
"2022","Quebec","2016A000224","Females","45 to 64 years","Persons","249","units","0","v468260","6.3.103","1148434","","","","0"
"2022","Quebec","2016A000224","Females","65 years and over","Persons","249","units","0","v468263","6.3.104","966924","","","","0"
"2022","Quebec","2016A000224","Females","90 years and over","Persons","249","units","0","v468530","6.3.90","62102","","","","0"
"2022","Quebec","2016A000224","Females","Median age","Years","308","units","0","v468266","6.3.105","44.0","","","","1"
"2022","Quebec","2016A000224","Females","Average age","Years","308","units","0","v1200123457","6.3.139","43.8","","","","1"
"2022","Ontario","2016A000235","Both sexes","All ages","Persons","249","units","0","v468558","7.1.1","15109416","","","","0"
"2022","Ontario","2016A000235","Both sexes","0 to 4 years","Persons","249","units","0","v468774","7.1.7","714650","","","","0"
"2022","Ontario","2016A000235","Both sexes","0 years","Persons","249","units","0","v468609","7.1.2","141570","","","","0"
"2022","Ontario","2016A000235","Both sexes","1 year","Persons","249","units","0","v468642","7.1.3","137663","","","","0"
"2022","Ontario","2016A000235","Both sexes","2 years","Persons","249","units","0","v468675","7.1.4","142648","","","","0"
"2022","Ontario","2016A000235","Both sexes","3 years","Persons","249","units","0","v468708","7.1.5","144625","","","","0"
"2022","Ontario","2016A000235","Both sexes","4 years","Persons","249","units","0","v468741","7.1.6","148144","","","","0"
"2022","Ontario","2016A000235","Both sexes","5 to 9 years","Persons","249","units","0","v468588","7.1.13","769057","","","","0"
"2022","Ontario","2016A000235","Both sexes","5 years","Persons","249","units","0","v468807","7.1.8","150457","","","","0"
"2022","Ontario","2016A000235","Both sexes","6 years","Persons","249","units","0","v468840","7.1.9","152352","","","","0"
